class,tweet
0,"damn took this dumb spic nearly 2 days to respond, wuz really good tho beaner?"
0,"shut yo beaner ass up spic and hop your faggot ass back across the border little nigga, go listen to some pitbull"
1,it always looks so nice! I was gonna buy this yellow one
0,shut up pussy
0,faggot
0,i know bout yo wack ass dreads nigger
0,nah you're a nigger
0,Kik is for hoes.You either gone shit or get off the pot.
0,ain't no love 4 these hoes
0,shit he prolly is other than that everybody else trash
0,Cowboys fans are cunts? Stop the presses!
0,Are we still talking about animals? I know some Asian folks that would love to see how you prepare your pussy before eating it.
0,I'm not a bitch. Take it back.
0,I totally think the something when bitches come across mine saying we are similar. Uh no ;
0,bitch merry Christmas
0,amen little mama. y does this old southern country bitch like you so much I don't know. but I do!
0,block or mute the cunt
1,"elissa would call me trash, vile, etc.!"
1,"get a can of WASP SPRAY. it shoots out 20 feet and cheaper than bear spay or mace, works just as good"
0,or a southern bitch like me who will blow a persons heart out of their back w/one shot!!!!
0,"thank god I'm just an "" old redneck bitch"" from Memphis ,Tn. And not a troll"
0,fuck u nigger
0,jus exsposin hoes on a whole different level ;;
0,"I want some.....I'm so damn tired of being in the fucking kitchen, a bitch is hot and needs a glass of wine and a back rub"
0,"bitch, wake up!"
0,"gross, ill stick with my galaxy, it will still receive those nips"
0,not nappy head hoe though ;;
0,if he wants bitches tip toein on his marble floors he will ;
0,aint nobody asked yo faggot ass for a comment i know you peeped already you gay thats what u do for a living
1,;FOREVER 21 hoes
0,on sale ass hoes
0,big titty bitch lmao fuck it good party
0,"
Where the fuck were you this summer bitch?"
0,bye hoe
0,dnt use my shit against me hoe
0,negro please
0,yes u hoe
1,Lmao. it bel ike that nowadays
0,dont favorite me you faggot
0,"we need more opinionated bitches.

#MOAR"
0,shut the fuck up faggot ass Knicks cock sucker your opinion is irrelevant fag
0,teabaggers are extremely dumb...
0,drinking away this stress. you got some new hoes for us?
0,"pretty sure you meant flight and not flite, dumb ass cracker."
0,I didn't know you was following me hoe ;
1,"Oh but those last few that did.. Charlie, Wilma, Jeanne..."
0,politics isn't twitter coon lol
0,choke on something hoe
0,lmao cunt
0,fuck off my pussy boi bitch
0,me bitch im tryna keep a clean track record the fuck bruh
0,we dont love these hoes
0,is an evil hate whitey racist who thinks Delbert Belton deserved it. @StephAnnAnson
0,"Idk is she's actually from there lol, we followed a band. But we met a few bainbridgians. This bitch had like 4 teeth I swear lol"
0,;;;; im joked out bitch you stupid!
0,likkadawgg turn up ya bitch...fw ya dawg man
0,tf bitch you had brain surgery and aint tell me??!?
0,make that llama your bitch
0,bitch. ;
0,"lets get a group together &amp; do something negro, I'm home"
0,ugly nigger
0,"it's funny how this page quoted my tweet about the term ""camel jockey"" bc I AM a fucking Arab you dumbass ;"
0,"thanks kass I respect you. Not you Annie, you're a bitch."
1,"I starting laughing ""worked out""...not b/c I think its funny that you work...
*throws phone in trash over butchered subtweet"
0,bitch nigga
0,ily hoe cheer up pretti
0,lol tell that hoe grow up ahaha
0,fuck bitches
0,I know nigs
0,"yo bitch, I miss you too."
1,lmao girlllaaaa I don't like em chunky anymore.;;;;;
0,dont get it twisted said aint playin ny state of mind when bitches is around *clicks link*
0,I woulda jus told skylar one night 'hey I got a flight in the mornin...you wit it or nah' while textin my brazilian bitch
0,LOL this is why u my nig
0,he jus need to go to brazil get himself a bad brazilian bitch and jus relax
0,"if yo girl let them in, she a hoe...she belong to the world, why u cuffing her"
0,why is he stressin himself this nig can be livin lik meech before he went to prison
0,your welcome my nig #salute
0,bitch your yuck
0,"gotta love it when the islamofascist cow tries to make a retort about age, typical muzzie idiocy"
0,im on that hoe now
0,lmaooo hell naw nigga you must was playing school of blind and cripple
1,"I feel the same way about the bigotry and racism of using the word ""redskins""."
0,shut up bitch it ainn complete witout Money Melle n it
1,yellow shirt hat turnt to da side
1,"along with the French blue and Buggs bunny VIIs, and the Oreo IVs. @LaJethroJenkins"
0,please acknowledge my existence you amazing son of a bitch
1,do u still have ur blk. pom?
0,see bitch this is why you have no friends
0,"look here bitch if i wanted to be gramatically correct, i would have"
0,im talking about the pucture of the pussy cat you nit twit
0,"Him as well, They like their fried chicken,esp the spear chuckers."
1,He now resides on the Mantle piece.
1,Certainlt not the paddies
1,Man City and the Yankees have got together to form the 20th MLS club.They begin playing in 2015.
0,"Mr.Cox,the Chase me Charlie of his day.Bend over boy,while I conjugate your A**e"
1,Not taking Franks advice and he ate the yellow snow.
0,That twat Barry Hearne.It would seem to be all about there was no option for teams to share the venue.
1,The spear chuckers are flooding into Upton Park.
1,Yankees beat then in the Grapefruit league the other day.
1,"Yankees playing tonight in the Bronx,3rd game of the current series against the diamondbacks"
1,"You remember,it used to be funny coloured paper."
0,"nahh , whatever you are spook or spic, I still don't like you . Good day"
0,"""bitches ain't shit but hoes with tricks"""
0,do it i fucking dare you faggot
0,you cant call someone a fag if you're snuggling up with guys
0,so if your 17 and in high school you dont have your own house you fucking faggot
0,faggot
0,"""the stupidest bitch"" brb crying he called me stupid"
0,"Ohh Mr I'm all tough cause I live in a retarded city thinks he's cool. People like you should be shoveling my snow, broke bum."
0,apply to thunder valley bitch
0,look here I'm a thirsty ass bummy ass bitch ass 17 year old niqqa. &amp; I jus wanted to know if I can get a follow back please
0,when bet now i make sure that bitch is not involved that's 1 thing floyd and pac can agree on she screwed em both
1,I like him but I really doubt he even plays We already got a lot in the big man rotation committed to Bosh bird mcbob &amp; shawne
0,finished the essay and the quiz bitch
0,ok I just wanted to know bitch at 5:20 if you're not here I'm out
0,Because Ian's retarded
0,lol nigga them look like a combo of trash in your house &amp; trash at the dump
0,on god niggaa be tryna say aids been out longer and shit like no bitch Ebola been out here ;
0,the bad bitch with them ugly ass nikes
0,Lol I'm not you just can't be sad about things you can't control. But when you walk that stage my nigglet I'll be happy :)
0,lmaoo ;;I think I want this bitch YA me tiene cansada but thanks ;wait hold up ... Who u fighting ;
0,u stupid fuk head bitch
0,and the plastic surgery of a tranny.
0,quit being a baby & hit that patchouli pussy!
0,so she's retarded?
0,I think I did my job here! Toodles to you bitches ;;
0,speaking of little bitch you didn't even do all your squats you little bitch kept talking to distract everyone else ; ;;;; icu
1,io.. lol osi tangi! Haha a tuku ho tangible Terryn! Atunga ho fie lea lahi mai!
0,if I can get this bitch to go --&gt;&gt; @Wisdom_Stature
0,bitch you know the lingo hoe lol
0,lol toughen up pussy
0,that hoe skilled
0,we gotta find this hoe
1,song trash....
0,"boi stop! Aint no hoes in the 11th ward...never have been either, thats why nobody knew where our hood was..aint no hoes"
0,"i got a dyke wit a child as whse mgr, and she jus hired another girlboy dis week...."
0,is such a hoe . Wear your shoes ya big bitch .....you missed the couch shot Ray Allen bailed you out ......pussy
0,r u a faggot?
0,that shit chunky lol
1,"carne asada, Gallo pinto, tajadas verde, queso frito and a salad With milca"
0,psh if a (sexy) bitch gotta sexy voice she can easily get shit goin
0,pussy
0,stop being a pussy.
0,ha ha look what this fag said lol
0,u pulled.that queer shit as spon as u put no homo lol
0,yep lmao. Its been a hectic few weeks. Waddup ho
1,go Yankees
0,hahahh thank you fag boy! #represent
0,exactly so tweet some other shit fuck all that don't be like everybody this ain't monkey see monkey do koiya
0,"
Inch that bitch out and flick it wit my tongue like a damn pinada"
0,don't pay dem bitches and they dirty ass chucks no mind bro
0,"we gotta get like 20 heads to go. Everyone brings tree, some bring food, bitches, and liquor of course."
1,"Homemade Angel Food, yellow cake with half-inch chocolate frosting, Devil's Food to die for, Pecan Pie"
1,"I was gone once, dog ran a coon up the transformer pole, she picked it off with one shot-and still had electricity!"
0,is having a birthday so make sure you tell that bitch be happy. ;; ; &amp; celebrate without drugs ;
1,why were there penguins and a bird in the puppy bowl???
0,lol damn. just thought i'd let you know. my dad was going super saiyan ape shit.
0,nooo I am....lmfao and don't bitch me ya bitch
1,I volunteer to be guinea pig and help test it out ;;
0,lmao...nigga talking like he bag bitches
0,"I have never seen such ignorant, illiterate pieces of shit in my life. Bring in Natl Guard &amp; disperse this trash. @bassem_masri"
1,well pee is oft yellow.
0,says the scrawny nigger.
0,prairie nigger
0,haha alright well you gotta get here and see this bitch haha you'll scare the shit outta him I already have
0,haha no but I was ready to slap that bitch again he came walkin in my room to say hi while I was playin saints in my underwear -_-
0,bitch
0,Fuck you bitch
0,all bitches all day all the time
0,fucking losers wetbacks #SorryNotSorry
0,; My ass just won't be on that hoe!
1,; so you about to purpose to Charlie?
0,"""I'm a dirty ass nigga with a clean dick. Fucked a bitch in her ass then she sucked my dick."" omg Lil B we aren't ready."
1,"her face ugly to me, &amp; her nudes were trash."
0,this hoe ;;
1,;; my fault it sound like it fucc nicca
0,what you say bitch? #selfiesONselfies http://t.co/FcMlVtIGbL
0,"bare it bitch.
See what I did there"
0,keep them around so new bitches know they could be the next ex if they dont stay in line.
0,we're talking about fucking you right in the pussy
0,yer dirty pussy
0,do it pussy
0,"No woman deserves to be sole stomped like that. He is a bitch, and so is everyone watching doing nada."
1,Statement of the Day: Ppl who are even dumber than he is. The ole birds of a feather type of deal.
1,"Our ""Disco"" we used for disaster recovery was an awesome brownie points to how well built they are. Most extreme conditions!"
1,Charlie Day?
0,you Sick bitch didnt even invite me
0,shut up bitch
0,"niggahs be like im draggn my nutts in 2 degree weather , out tgere Frozed like a bitch"
0,so your a dumb bitch?
0,ur so anal stfu for once u bitch
0,basically we ain't got room for basic bitches.
0,ha.. she got them bitches worked on
0,bitch I know you seen me tweet bout you
0,bitch bye.
0,bitch who is you?
0,;;;;; alright nah bitch you want play on Twitter.
0,&amp; you got cancer hoe
0,bitch you didn't feed me. You asked my to buy you a burger ;;;
0,bitch nobody want you
0,bitch that's why I'm bouta go to waffle
0,bitch you not coming http://t.co/xdCuuSBa2F
0,now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.
0,I read that in his voice like a hoe;
0,fml both or half breed ex at the gym. Ugh
0,Nice pussy.
0,idk you into mouthy spics on welfare with 6 kids and 3 baby daddy's?
1,your a big yute to be having slits in your brows my darg lol drop it out
0,haha Noo bitch now! ; stop playing games hoe! ;;
1,And the Yankees gave you a win. :) Happy Birthday!!
0,- I'm jst fckn w/ you.; I've always wanted to jigg hella good too. we jst not wild enough to be in the circle cuz.;
0,I don't bend that way queer. Thanks for the offer it's flattering.
0,go back to nigeria faggot
0,ratchet white trash
0,some white bitch on Facebook lol
0,get a real hair cut faggot. I served my country in the Marines for 8 years. What have u done.
